ID_импорт;ID_экспорт;Номер вагона;Страна отправления_импорт;Страна назначения_экспорт;Станция отправления_импорт;Станция назначения_импорт;Станция отправления_экспорт;Станция назначения_экспорт;Дата прибытия_импорт;Дата отправления_экспорт;ves_import;ves_export;Наименование груза;БИН_импорт;БИН_экспорт;Станция_прибытия_импорт;Станция_отправления_экспорт;naimenovanie_plat;комент КТЖ;strana_otpr;strana_nazn;
1945159;2100223;52142817;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КЫЗЫЛОРДА       ;КЫЗЫЛОРДА       ;ДИНЫ НУРПЕИС    ;2025-03-03;2025-03-18 10:21:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,7044E+11;9,7044E+11;671707;671707;"ТОО ""КазТрейдЛогистика""";за парожни вагоны взыскивается на месте ;762;643;
1275441;1309047;59174904;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-12;2025-02-12 18:28:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;860;643;
1425793;1943050;92619394;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ДОСТЫК          ;ДОСТЫК          ;ЛОКОТЬ КЗ-Р     ;2025-02-27;2025-03-01 00:58:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,1034E+11;2,1034E+11;708403;708403;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2075509;2137748;59097170;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-03-22;2025-03-23 00:32:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
2640824;2724667;98299068;УЗБЕКИСТАН       ;РОССИЯ           ;ОАЗИС ЭКС       ;АТБАСАР         ;АТБАСАР         ;ПЕТРОПАВ.КЗХ    ;2025-04-05;2025-04-07 09:14:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,91E+11;1,91E+11;691503;691503;"ТОО ""ЗОРТРАНС""";за парожни вагоны взыскивается на месте ;860;643;
2874248;3448444;95749065;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-04-28;2025-05-03 05:14:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;860;643;
4197219;4289470;91110833;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-09;2025-06-14 00:57:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;860;643;
354768;498217;98228166;УЗБЕКИСТАН       ;РОССИЯ           ;ХАМЗА           ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВЛОВС    ;2025-01-17;2025-01-18 21:07:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АРБА РЕЙЛ;за парожни вагоны взыскивается на месте ;860;643;
1166253;1220817;59174870;ТУРКМЕНИСТАН     ;РОССИЯ           ;БОЛАШАК(ЭКСП    ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-03;2025-02-03 11:10:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;795;643;
1199726;1934847;99419798;РОССИЯ           ;АФГАНИСТАН       ;ПЕТРОПАВ.КЗХ    ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;САРЫАГАШ ЭК     ;2025-02-04;2025-02-28 14:34:00;70000;70000;ПШЕНИЦА;1,5094E+11;1,5094E+11;685707;685707;"ТОО ""Темиртау Трейд""";Эти станции Казахстанские , экспорт ;643;4;
1216232;1253641;59175299;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-06;2025-02-06 21:23:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1251422;1373619;29021342;КЫРГЫЗСТАН       ;УЗБЕКИСТАН       ;САРЫАГАШ ЭК     ;АРЫС 1          ;АРЫС 1          ;САРЫАГАШ ЭК     ;2025-02-12;2025-02-19 14:50:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,4034E+11;1,4034E+11;698004;698004;ТОО ЛОГСОФТ;за парожни вагоны взыскивается на месте ;417;860;
1388838;1220817;59174870;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-24;2025-02-03 11:10:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1406816;1942662;92650993;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ДОСТЫК          ;ДОСТЫК          ;ЛОКОТЬ КЗ-Р     ;2025-02-23;2025-03-01 00:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,4044E+11;1,4044E+11;708403;708403;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2018974;2083202;95552915;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-03-15;2025-03-16 05:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
2804186;2874278;95441549;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
3406241;3618894;95284642;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-05-13;2025-05-22 19:32:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ULEX (УЛЭКС);за парожни вагоны взыскивается на месте ;31;643;
3557443;3633258;29206786;РОССИЯ           ;ТУРКМЕНИСТАН     ;ДИНЫ НУРПЕИС    ;МАНГИСТАУ       ;МАНГИСТАУ       ;БОЛАШАК(ЭКСП    ;2025-05-21;2025-05-24 15:57:00;66345;66345;МАСЛО_ПОДСОЛНЕЧНОЕ;1,61E+11;1,61E+11;663306;663306;ТОО ВИЛМИР;тип груза Масло подсол уже отработано , на месте был взыскан транзитный тариф ;643;795;
4187901;4364401;95767661;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-07;2025-06-22 07:12:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;860;643;
4302855;4389187;95674727;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;МАКИНКА         ;МАКИНКА         ;ПЕТРОПАВ.КЗХ    ;2025-06-22;2025-06-25 18:53:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,7084E+11;1,7084E+11;692807;692807;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
4302862;4389184;58518283;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;МАКИНКА         ;МАКИНКА         ;ПЕТРОПАВ.КЗХ    ;2025-06-22;2025-06-25 18:53:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,7084E+11;1,7084E+11;692807;692807;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
4367033;4398966;95558177;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-06-27;2025-06-27 10:48:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
1366906;1933019;95069522;РОССИЯ           ;АФГАНИСТАН       ;АЛИМБЕТ (ЭКС    ;АЙТЕКЕ II       ;АЙТЕКЕ II       ;БОЛАШАК(ЭКСП    ;2025-02-25;2025-02-28 10:38:00;70000;70000;ПШЕНИЦА;40340003329;40340003329;669105;669105;ТОО ЖАЙЫЛХАНАКТЮБИНСКАЯ ОБЛАСТЬ;;643;4;
3604514;4150231;99456485;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;ТОБОЛ           ;ТОБОЛ           ;ПЕТРОПАВ.КЗХ    ;2025-05-29;2025-05-29 23:12:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;683102;683102;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;31;643;
3604519;4150224;99452690;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;ТОБОЛ           ;ТОБОЛ           ;ПЕТРОПАВ.КЗХ    ;2025-05-29;2025-05-29 23:12:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;683102;683102;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;31;643;
4136776;4337592;91108829;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-14;2025-06-19 05:35:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;31;643;
4141906;4197070;95765848;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-01;2025-06-04 07:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ЕХРЕRТ D LОGISТIС;за парожни вагоны взыскивается на месте ;860;643;
4302857;4389183;58513383;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;МАКИНКА         ;МАКИНКА         ;ПЕТРОПАВ.КЗХ    ;2025-06-22;2025-06-25 18:53:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,7084E+11;1,7084E+11;692807;692807;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
3859;579344;91908996;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ЭЙБАТ           ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;УЛЬЯНОВСК-Ц     ;2025-01-08;2025-01-22 14:17:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ВРД БУРАБАЙ;за парожни вагоны взыскивается на месте ;31;643;
64698;472704;98214711;РОССИЯ           ;УЗБЕКИСТАН       ;БУЛАЕВО 1       ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;ХОДЖЕЙЛИ        ;2025-01-02;2025-01-17 19:11:00;70000;70000;ПШЕНИЦА;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;;643;860;
1157918;1258690;95111480;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;СУЛЫ            ;СУЛЫ            ;КУРКАМЫС (ЭК    ;2025-02-01;2025-02-07 11:06:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,8114E+11;1,8114E+11;686100;686100;ТОО СОДРУЖЕСТВО КАЗАХСТАН;за парожни вагоны взыскивается на месте ;860;643;
1169461;1965497;91124743;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;ТАЛЬЩИК         ;ТАЛЬЩИК         ;ПЕТРОПАВ.КЗХ    ;2025-02-05;2025-03-03 16:22:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,9024E+11;1,9024E+11;688500;688500;ТОО ЕХРЕRТ D LОGISТIС;за парожни вагоны взыскивается на месте ;762;643;
1195071;1220816;59175224;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-03;2025-02-03 11:10:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;860;643;
1210676;1239527;95481040;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-05;2025-02-05 12:20:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1960142;2164777;54192950;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ПАВЛОД.ПОРТ     ;ПАВЛОД.ПОРТ     ;КУРКАМЫС (ЭК    ;2025-03-12;2025-03-27 14:21:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,1094E+11;1,1094E+11;696403;696403;"ТОО ""RailTransService""";за парожни вагоны взыскивается на месте ;156;643;
2677699;2690142;91991695;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-04-02;2025-04-03 00:06:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,10E+11;2,10E+11;707608;707608;ТОО «Express Trans Service»;за парожни вагоны взыскивается на месте ;156;643;
2830757;2874082;95439576;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
3390660;3511937;98250657;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;СМИРНОВО        ;СМИРНОВО        ;ПЕТРОПАВ.КЗХ    ;2025-05-10;2025-05-10 12:04:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;90740003967;90740003967;687902;687902;"ТОО ""Петропавл Экспресс Логистика""";за парожни вагоны взыскивается на месте ;31;643;
3502988;3574186;95295044;УЗБЕКИСТАН       ;РОССИЯ           ;ОАЗИС ЭКС       ;АТБАСАР         ;АТБАСАР         ;ПЕТРОПАВ.КЗХ    ;2025-05-17;2025-05-17 07:28:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,91E+11;1,91E+11;691503;691503;"ТОО ""ЗОРТРАНС""";за парожни вагоны взыскивается на месте ;860;643;
49300;1251167;28843654;ТУРКМЕНИСТАН     ;РОССИЯ           ;СЕРХЕТЪЯКА-Э    ;ЧКАЛОВО         ;ЧКАЛОВО         ;ПЕТРОПАВ.КЗХ    ;2025-01-12;2025-02-06 16:20:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3024E+11;1,3024E+11;688106;688106;"TOO ""Global Transportation Company""";за парожни вагоны взыскивается на месте ;795;643;
86580;1188277;95225405;РОССИЯ           ;УЗБЕКИСТАН       ;ПЕТРОПАВЛОВС    ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;САРЫАГАШ ЭК     ;2025-01-05;2025-01-30 18:45:00;71000;70000;ПШЕНИЦА;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;Эти станции Казахстанские , экспорт ;643;860;
121188;427276;TBJU7210771;РОССИЯ           ;КИТАЙ            ;КЫШТЫМ          ;БАЛХАШ 1        ;БАЛХАШ 1        ;ДОСТЫК ЭКС      ;2025-01-03;2025-01-16 00:00:00;26352;26080;МЕДЬ;1,1044E+11;1,1044E+11;677506;677506;АО  КЕДЕНТРАНССЕРВИС;Контейнеры не показывают АСУ ДКР , нужно информацию получать только по запросу. Если казахмыс завозит они ее обогощают (обогощают делают какие то процессы и везут дальше );643;156;
132623;280845;99458754;УЗБЕКИСТАН       ;РОССИЯ           ;АХАНГАРАН       ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;БУЛАЕВО 1       ;2025-01-09;2025-01-09 23:01:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
414046;1258700;98951528;УЗБЕКИСТАН       ;РОССИЯ           ;АХАНГАРАН       ;СУЛЫ            ;СУЛЫ            ;КУРКАМЫС (ЭК    ;2025-01-26;2025-02-07 11:06:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,8114E+11;1,8114E+11;686100;686100;ТОО СОДРУЖЕСТВО КАЗАХСТАН;за парожни вагоны взыскивается на месте ;860;643;
505747;1212873;95609541;ТАДЖИКИСТАН      ;РОССИЯ           ;ЛЕНИНАБАД       ;ПАВЛОДАР        ;ПАВЛОДАР        ;ПЕТРОПАВ.КЗХ    ;2025-01-24;2025-02-02 10:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;91041015286;91041015286;696102;696102;"ТОО ""Хоппер Экспресс""";за парожни вагоны взыскивается на месте ;762;643;
521071;1188277;95225405;РОССИЯ           ;УЗБЕКИСТАН       ;ПЕТРОПАВЛОВС    ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;САРЫАГАШ ЭК     ;2025-01-23;2025-01-30 18:45:00;70000;70000;ПШЕНИЦА;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;Эти станции Казахстанские , экспорт ;643;860;
